'volume', 'seasonal', 'non_independence', 'family', 'taxonomy', 'authors', 'invasive_status_study_id', 'lat_deg', 'class_author', 'matrix_fec', 'phylum', 'image_path2', 'reproductive_repetition_id', 'class_organized', 'col_check_ok', 'lon_deg', 'class_number', 'lat_min', 'city', 'publication', 'altitude', 'editors', 'species_gisd_status', 'purpose_endangered_id', 'matrix_start_season_id', 'matrix_criteria_size', 'journal_name', 'latitude', 'lat_ns', 'dicot_monoc_id', 'matrix_complete', 'matrix_dimension', 'observations', 'kingdom', 'population_nautical_miles', 'pub_title', 'lon_ew', 'trait', 'study_notes', 'genus_accepted', 'total_pop_no', 'date_digitised', 'angio_gymno_id', 'matrix_irreducible', 'database_source_id', 'matrix_criteria_age', 'lon_sec', 'institution', 'matrix_ergodic', 'population', 'study_duration', 'invasive_status_elsewhere_id', 'matrix_composition_id', 'study_end', 'matrix_difficulty', 'species_author', 'DOI_ISBN', 'organism_type_id', 'longitude', 'non_independence_author', 'population_name', 'continent_id', 'population_id', 'matrix_f_string', 'independence_origin', 'species_epithet_accepted', 'fixed', 'embargo', 'iucn_status_id', 'within_site_replication', 'tax_order', 'uid', 'gbif_taxon_key', 'vector_present', 'matrix_u_string', 'studied_sex_id', 'authority', 'matrix_end_season_id', 'purpose_weed_id', 'matrix_c_string', 'n_intervals', 'year', 'survival_issue', 'matrix_start_month', 'id', 'matrix_start_year', 'species_id', 'species_accepted', 'col_check_date', 'matrix_primitive', 'matrix_a_string', 'captivity_id', 'species', 'matrix_lambda', 'infraspecies_accepted', 'census_timing_id', 'study_start', 'matrix_end_month', 'matrix_end_year', 'vector_str', 'lon_min', 'matrix_id', '_sa_instance_state', 'image_path', 'tpl_version', 'matrix_criteria_ontogeny', 'matrix_split', 'species_iucn_taxonid', 'treatment_id', 'independent', 'number_populations', 'species_common', 'student', 'additional_source_string', 'pages', 'small_id', 'publisher', 'source_type_id', 'seed_stage_error', 'publication_id', 'country', 'colour', 'tax_class', 'lat_sec', 'private', 'spand_ex_growth_type_id', 'ecoregion_id', 'genus', 'journal_book_conf', 'growth_form_raunkiaer_id'
None, False, None, u'Pinaceae', [<Taxonomy 4L>], u'van Mantgem; Stephenson', 1L, 37L, u'c(|DBH: 0.0-5.0 cm|DBH: 5.1-10.0 cm|DBH: 10.1-20.0 cm|DBH: 20.1-40.0 cm|DBH: >40.0 cm|)', True, u'Pinophyta', u'http://media.eol.org/content/2012/06/14/17/63461_orig.jpg', None, u'c(|active|active|active|active|active|)', None, 118L, u'c(|1|2|3|4|5|)', 48L, None, <Publication 4L>, 2484.0, None, False, None, None, u'DBH', u'J Ecol', 37.8, u'N', None, True, 5L, None, u'Plantae', None, None, u'W', [<Trait 4L>], None, None, None, datetime.datetime(2012, 11, 30, 0, 0), 2L, True, None, False, 0L, None, True, <Population 9L>, 21L, None, 1L, 2002L, None, u'Abies_magnifica', u'0.1111/j.1365-2745.2005.01007.x', 11L, -118.3, None, u'Tuolumne River Population', 4L, 9L, u'[0 0 0 0 0.452554744525547;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, None, [34], None, 7L, u'SEGI Conifer: 2.0 and 2.5 ha; Log Creek: 1.0 and 1.1 ha ; Tuolumne River: 1.0 ha ; Panther Gap: 1.0 ha', u'Pinales', None, 2685422L, None, u'[0.791836734693877 0 0 0 0;0.073469387755102 0.858910891089109 0 0 0;0 0.0816831683168317 0.910994764397906 0 0;0 0 0.0418848167539267 0.852272727272727 0;0 0 0 0.0681818181818182 0.985401459854015]', 5L, None, None, None, u'[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, 2005, 0.985401, None, 34L, 1994L, 4L, u'Abies_magnifica', None, True, u'[0.791836734693877 0 0 0 0.452554744525547;0.073469387755102 0.858910891089109 0 0 0;0 0.0816831683168317 0.910994764397906 0 0;0 0 0.0418848167539267 0.852272727272727 0;0 0 0 0.0681818181818182 0.985401459854015]', 1L, <Species 4L>, 1.00351, None, None, 1982L, None, 1999L, None, 18L, 34L, <sqlalchemy.orm.state.InstanceState object at 0x05E74110>, u'http://media.eol.org/content/2012/06/14/17/52937_orig.jpg', None, False, u'Divided', 42290L, 1L, None, 4L, None, u'France', None, None, None, None, None, None, 4L, u'USA', u'#3AC915', u'Pinopsida', 0L, True, None, 5L, u'Abies', None, 10L
None, False, None, u'Pinaceae', [<Taxonomy 5L>], u'Kubota', 1L, 43L, u'c(|Understory|DBH: 10-20 cm|DBH: 20-30 cm|DBH: 30-40 cm|DBH: 40-50 cm|DBH: 50-60 cm|DBH: 60-70 cm|DBH: 70-80 cm|)', False, u'Pinophyta', u'http://media.eol.org/content/2012/03/07/12/77054_orig.jpg', None, u'c(|active|active|active|active|active|active|active|active|)', None, 142L, u'c(|1|2|3|4|5|6|7|8|)', 39L, None, <Publication 5L>, 1000.0, None, False, None, None, u'DBH', u'Eco Research', 43.65, u'N', None, True, 8L, None, u'Plantae', None, None, u'E', [<Trait 5L>], None, None, None, datetime.datetime(2013, 6, 3, 0, 0), 2L, False, None, False, 0L, None, False, <Population 14L>, 4L, None, 2L, 1992L, None, u'Abies_sachalinensis', u'10.1007/BF02523604', 11L, 142.767, None, u'Taisetsuzan', 2L, 14L, u'[0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', None, None, [35], None, 7L, u'5 (0.12 - 1.8 ha), total: 2.5 ha ', u'Pinales', None, None, None, u'[0.9 0 0 0 0 0 0 0;0.04 0.96 0 0 0 0 0 0;0 0.03 0.94 0 0 0 0 0;0 0 0.06 0.92 0 0 0 0;0 0 0 0.08 0.87 0 0 0;0 0 0 0 0.13 0.83 0 0;0 0 0 0 0 0.17 0.62 0;0 0 0 0 0 0 0.23 0.75]', 5L, None, None, None, u'[0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', None, 1997, 1.0, None, 35L, 1989L, 5L, u'Abies_sachalinensis', None, False, u'[0.9 0 0 0 0 0 0 0;0.04 0.96 0 0 0 0 0 0;0 0.03 0.94 0 0 0 0 0;0 0 0.06 0.92 0 0 0 0;0 0 0 0.08 0.87 0 0 0;0 0 0 0 0.13 0.83 0 0;0 0 0 0 0 0.17 0.62 0;0 0 0 0 0 0 0.23 0.75]', 1L, <Species 5L>, 0.96, None, 1L, 1989L, None, 1992L, None, 46L, 35L, <sqlalchemy.orm.state.InstanceState object at 0x05E74B70>, u'http://media.eol.org/content/2012/06/15/09/41290_orig.jpg', None, False, u'Divided', 42298L, 1L, None, 1L, None, u'France', None, None, 4L, None, None, False, 5L, u'JPN', u'#1E365E', u'Pinopsida', 0L, True, 1L, 5L, u'Abies', None, 11L
None, False, None, u'Pinaceae', [<Taxonomy 5L>], u'Hiura; Fujiwara', 1L, 44L, u'c(|DBH: 5-8 cm|DBH: 9-16 cm|DBH: 17-32 cm|DBH: 33-64 cm|DBH: > 64 cm|)', True, u'Pinophyta', u'http://media.eol.org/content/2012/03/07/12/77054_orig.jpg', None, u'c(|active|active|active|active|active|)', None, 142L, u'c(|1|2|3|4|5|)', 20L, None, <Publication 6L>, 195.0, None, False, None, None, u'DBH', u'J Veg Sci', 44.3333, u'N', None, True, 5L, None, u'Plantae', None, None, u'E', [<Trait 5L>], u'3 times contacted', None, None, datetime.datetime(2013, 2, 6, 0, 0), 2L, True, None, False, 0L, None, True, <Population 15L>, 20L, None, 2L, 1990L, None, u'Abies_sachalinensis_2', u'10.2307/3237309', 11L, 142.25, None, u'Conifers', 2L, 15L, u'[0 0 0 0.296 0.296;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, None, [36], None, 7L, u'14 (0.5 - 2.5 ha); total 15.5 ha', u'Pinales', None, None, None, u'[0.467 0 0 0 0;0.441 0.598 0 0 0;0 0.358 0.753 0 0;0 0 0.201 0.877 0;0 0 0 0.023 0.917]', 5L, None, None, None, u'[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, 1999, 0.956, None, 36L, 1971L, 5L, u'Abies_sachalinensis', None, True, u'[0.467 0 0 0.296 0.296;0.441 0.598 0 0 0;0 0.358 0.753 0 0;0 0 0.201 0.877 0;0 0 0 0.023 0.917]', 1L, <Species 5L>, 1.03597, None, 1L, 1971L, None, 1990L, None, 15L, 36L, <sqlalchemy.orm.state.InstanceState object at 0x05E3EAF0>, u'http://media.eol.org/content/2012/06/15/09/41290_orig.jpg', None, False, u'Divided', 42298L, 1L, None, 1L, None, u'France', None, None, None, None, None, False, 6L, u'JPN', u'#018E1F', u'Pinopsida', 0L, True, 1L, 5L, u'Abies', None, 11L
None, False, None, u'Pinaceae', [<Taxonomy 5L>], u'Hiura; Fujiwara', 1L, 44L, u'c(|DBH: 5-8 cm|DBH: 9-16 cm|DBH: 17-32 cm|DBH: 33-64 cm|DBH: > 64 cm|)', True, u'Pinophyta', u'http://media.eol.org/content/2012/03/07/12/77054_orig.jpg', None, u'c(|active|active|active|active|active|)', None, 142L, u'c(|1|2|3|4|5|)', 20L, None, <Publication 6L>, 195.0, None, False, None, None, u'DBH', u'J Veg Sci', 44.3333, u'N', None, True, 5L, u'Anne inserted from paper', u'Plantae', None, None, u'E', [<Trait 5L>], u'3 times contacted', None, None, datetime.datetime(2013, 2, 6, 0, 0), 2L, True, None, False, 0L, None, True, <Population 16L>, 20L, None, 2L, 1990L, None, u'Abies_sachalinensis_2', u'10.2307/3237309', 11L, 142.25, None, u'Broad-leaved trees', 2L, 16L, u'[0 0 0 0.606 0.606;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, None, [37], None, 7L, u'14 (0.5 - 2.5 ha); total 15.5 ha', u'Pinales', None, None, None, u'[0.407 0 0 0 0;0.483 0.701 0 0 0;0.002 0.239 0.832 0 0;0 0 0.117 0.929 0;0 0 0 0.037 0.977]', 5L, None, None, None, u'[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, 1999, 0.977, None, 37L, 1971L, 5L, u'Abies_sachalinensis', None, True, u'[0.407 0 0 0.606 0.606;0.483 0.701 0 0 0;0.002 0.239 0.832 0 0;0 0 0.117 0.929 0;0 0 0 0.037 0.977]', 1L, <Species 5L>, 1.08945, None, 1L, 1971L, None, 1990L, None, 15L, 37L, <sqlalchemy.orm.state.InstanceState object at 0x05E3EEF0>, u'http://media.eol.org/content/2012/06/15/09/41290_orig.jpg', None, False, u'Divided', 42298L, 1L, None, 1L, None, u'France', None, None, None, None, None, False, 6L, u'JPN', u'#018E1F', u'Pinopsida', 0L, True, 1L, 5L, u'Abies', None, 11L
None, False, None, u'Malvaceae', [<Taxonomy 6L>], u'Westerman; Liebman; Menalled; Heggenstaller', 3L, None, u'c(|Seeds 0-5 cm depth|Seeds 5-10 cm depth|Seeds 10-15 cm depth|Seeds 15-20 cm depth|Plants|)', True, u'Magnoliophyta', u'http://media.eol.org/content/2012/02/03/03/35144_orig.jpg', None, u'c(|prop|prop|prop|prop|active|)', None, None, u'c(|1|2|3|4|5|)', None, None, <Publication 7L>, None, None, False, None, None, u'Seed size', u'Weed Sci', None, None, 1L, True, 5L, None, u'Plantae', None, None, None, [<Trait 6L>], None, None, None, datetime.datetime(2013, 10, 24, 0, 0), 1L, False, None, False, None, None, False, <Population 17L>, 5L, 3L, 2L, 2005L, None, u'Abutilon_theophrasti', u'10.3719/weed.50.60', 2L, None, None, u'Boone', 4L, 17L, u'[2.035873 1.6351119 0.03144446 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, None, [38], None, None, u'(18 x 85 m)', u'Malvales', None, 3152614L, None, u'[0 0 0 0 0;0 0.5510612 0 0 0;0 0 0.98408485 0 0;0 0 0 1 0;0 0 0 0 0]', 5L, None, None, None, u'[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, 2005, 1.0, None, 38L, 2001L, 6L, u'Abutilon_theophrasti', None, False, u'[2.035873 1.6351119 0.03144446 0 0;0 0.5510612 0 0 0;0 0 0.98408485 0 0;0 0 0 1 0;0 0 0 0 0]', 1L, <Species 6L>, 2.03587, None, None, 2001L, None, 2005L, None, None, 38L, <sqlalchemy.orm.state.InstanceState object at 0x05F3B3B0>, u'http://media.eol.org/content/2012/02/03/03/92589_orig.jpg', None, False, u'Divided', None, 2L, None, 2L, u'Velvetleaf', u'France', None, None, None, None, None, False, 7L, u'USA', u'#2CF208', u'Magnoliopsida', None, True, 6L, 8L, u'Abutilon', None, 2L
None, False, None, u'Malvaceae', [<Taxonomy 6L>], u'Westerman; Liebman; Menalled; Heggenstaller', 3L, None, u'c(|Seeds 0-5 cm depth|Seeds 5-10 cm depth|Seeds 10-15 cm depth|Seeds 15-20 cm depth|Plants|)', False, u'Magnoliophyta', u'http://media.eol.org/content/2012/02/03/03/35144_orig.jpg', None, u'c(|prop|prop|prop|prop|active|)', None, None, u'c(|1|2|3|4|5|)', None, None, <Publication 7L>, None, None, False, None, None, u'Seed size', u'Weed Sci', None, None, 1L, True, 5L, None, u'Plantae', None, None, None, [<Trait 6L>], None, None, None, datetime.datetime(2013, 10, 24, 0, 0), 1L, False, None, False, None, None, False, <Population 17L>, 5L, 3L, 2L, 2005L, None, u'Abutilon_theophrasti', u'10.3719/weed.50.60', 2L, None, None, u'Boone', 4L, 17L, u'[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, None, [39], None, None, u'(18 x 85 m)', u'Malvales', None, 3152614L, None, u'[0.57334303 0.31050425 0.01934889 0 0;0.25523012 0.38475495 0.12765183 0 0;0.0786299 0.13308031 0.66746223 0.15872 0;0.02642134 0.01473725 0.15841266 0.84 0;0 0 0 0 0]', 5L, None, None, None, u'[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, 2005, 0.99872, None, 39L, 2001L, 6L, u'Abutilon_theophrasti', None, False, u'[0.57334303 0.31050425 0.01934889 0 0;0.25523012 0.38475495 0.12765183 0 0;0.0786299 0.13308031 0.66746223 0.15872 0;0.02642134 0.01473725 0.15841266 0.84 0;0 0 0 0 0]', 1L, <Species 6L>, 0.964537, None, None, 2001L, None, 2005L, None, None, 39L, <sqlalchemy.orm.state.InstanceState object at 0x05F3B9F0>, u'http://media.eol.org/content/2012/02/03/03/92589_orig.jpg', None, False, u'Divided', None, 2L, None, 2L, u'Velvetleaf', u'France', None, None, None, None, None, False, 7L, u'USA', u'#2CF208', u'Magnoliopsida', None, True, 6L, 8L, u'Abutilon', None, 2L
None, False, None, u'Malvaceae', [<Taxonomy 6L>], u'Westerman; Liebman; Menalled; Heggenstaller', 3L, None, u'c(|Seeds 0-5 cm depth|Seeds 5-10 cm depth|Seeds 10-15 cm depth|Seeds 15-20 cm depth|Plants|)', False, u'Magnoliophyta', u'http://media.eol.org/content/2012/02/03/03/35144_orig.jpg', None, u'c(|prop|prop|prop|prop|active|)', None, None, u'c(|1|2|3|4|5|)', None, None, <Publication 7L>, None, None, False, None, None, u'Seed size', u'Weed Sci', None, None, 1L, True, 5L, None, u'Plantae', None, None, None, [<Trait 6L>], None, None, None, datetime.datetime(2013, 10, 24, 0, 0), 1L, False, None, False, None, None, False, <Population 17L>, 5L, 3L, 2L, 2005L, None, u'Abutilon_theophrasti', u'10.3719/weed.50.60', 2L, None, None, u'Boone', 4L, 17L, u'[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, None, [40], None, None, u'(18 x 85 m)', u'Malvales', None, 3152614L, None, u'[0.212269515 0.156073021 0.01225164 0 0;0.094494171 0.320384422 0.12449241 0 0;0.029111248 0.113507623 0.66648889 0.15872 0;0.009782005 0.007628202 0.1580856 0.84 0;0 0 0 0 0]', 5L, None, None, None, u'[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, 2005, 0.99872, None, 40L, 2001L, 6L, u'Abutilon_theophrasti', None, False, u'[0.212269515 0.156073021 0.01225164 0 0;0.094494171 0.320384422 0.12449241 0 0;0.029111248 0.113507623 0.66648889 0.15872 0;0.009782005 0.007628202 0.1580856 0.84 0;0 0 0 0 0]', 1L, <Species 6L>, 0.941857, None, None, 2001L, None, 2005L, None, None, 40L, <sqlalchemy.orm.state.InstanceState object at 0x05F3B870>, u'http://media.eol.org/content/2012/02/03/03/92589_orig.jpg', None, False, u'Divided', None, 2L, None, 2L, u'Velvetleaf', u'France', None, None, None, None, None, False, 7L, u'USA', u'#2CF208', u'Magnoliopsida', None, True, 6L, 8L, u'Abutilon', None, 2L
None, False, None, u'Malvaceae', [<Taxonomy 6L>], u'Westerman; Liebman; Menalled; Heggenstaller', 3L, None, u'c(|Seeds 0-5 cm depth|Seeds 5-10 cm depth|Seeds 10-15 cm depth|Seeds 15-20 cm depth|Plants|)', False, u'Magnoliophyta', u'http://media.eol.org/content/2012/02/03/03/35144_orig.jpg', None, u'c(|prop|prop|prop|prop|active|)', None, None, u'c(|1|2|3|4|5|)', None, None, <Publication 7L>, None, None, False, None, None, u'Seed size', u'Weed Sci', None, None, 1L, True, 5L, None, u'Plantae', None, None, None, [<Trait 6L>], None, None, None, datetime.datetime(2013, 10, 24, 0, 0), 1L, False, None, False, None, None, False, <Population 17L>, 5L, 3L, 2L, 2005L, None, u'Abutilon_theophrasti', u'10.3719/weed.50.60', 2L, None, None, u'Boone', 4L, 17L, u'[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, None, [41], None, None, u'(18 x 85 m)', u'Malvales', None, 3152614L, None, u'[0.3912465 0.01232616 0.0005752208 0 0;0 0.68081685 0 0 0;0 0 0.983094825 0 0;0 0 0 1 0;0 0 0 0 0]', 5L, None, None, None, u'[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, 2005, 1.0, None, 41L, 2001L, 6L, u'Abutilon_theophrasti', None, False, u'[0.3912465 0.01232616 0.0005752208 0 0;0 0.68081685 0 0 0;0 0 0.983094825 0 0;0 0 0 1 0;0 0 0 0 0]', 1L, <Species 6L>, 1.0, None, None, 2001L, None, 2005L, None, None, 41L, <sqlalchemy.orm.state.InstanceState object at 0x05F3B7B0>, u'http://media.eol.org/content/2012/02/03/03/92589_orig.jpg', None, False, u'Divided', None, 2L, None, 2L, u'Velvetleaf', u'France', None, None, None, None, None, False, 7L, u'USA', u'#2CF208', u'Magnoliopsida', None, True, 6L, 8L, u'Abutilon', None, 2L
None, False, None, u'Malvaceae', [<Taxonomy 6L>], u'Westerman; Liebman; Menalled; Heggenstaller', 3L, None, u'c(|Seeds 0-5 cm depth|Seeds 5-10 cm depth|Seeds 10-15 cm depth|Seeds 15-20 cm depth|Plants|)', False, u'Magnoliophyta', u'http://media.eol.org/content/2012/02/03/03/35144_orig.jpg', None, u'c(|prop|prop|prop|prop|active|)', None, None, u'c(|1|2|3|4|5|)', None, None, <Publication 7L>, None, None, False, None, None, u'Seed size', u'Weed Sci', None, None, 1L, True, 5L, None, u'Plantae', None, None, None, [<Trait 6L>], None, None, None, datetime.datetime(2013, 10, 24, 0, 0), 1L, False, None, False, None, None, False, <Population 17L>, 5L, 3L, 2L, 2005L, None, u'Abutilon_theophrasti', u'10.3719/weed.50.60', 2L, None, None, u'Boone', 4L, 17L, u'[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, None, [42], None, None, u'(18 x 85 m)', u'Malvales', None, 3152614L, None, u'[0.009330865 0.16247 0.28105 0.22638 0;0.061278335 0.247422 0.230265 0.0903 0;0.243559813 0.30248 0.199 0.12139 0;0.281137751 0.211 0.18 0.484 0;0 0 0 0 0]', 5L, None, None, None, u'[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, 2005, 0.923372, None, 42L, 2001L, 6L, u'Abutilon_theophrasti', None, False, u'[0.009330865 0.16247 0.28105 0.22638 0;0.061278335 0.247422 0.230265 0.0903 0;0.243559813 0.30248 0.199 0.12139 0;0.281137751 0.211 0.18 0.484 0;0 0 0 0 0]', 1L, <Species 6L>, 0.844656, None, None, 2001L, None, 2005L, None, None, 42L, <sqlalchemy.orm.state.InstanceState object at 0x05F3B3F0>, u'http://media.eol.org/content/2012/02/03/03/92589_orig.jpg', None, False, u'Divided', None, 2L, None, 2L, u'Velvetleaf', u'France', None, None, None, None, None, False, 7L, u'USA', u'#2CF208', u'Magnoliopsida', None, True, 6L, 8L, u'Abutilon', None, 2L
None, False, None, u'Malvaceae', [<Taxonomy 6L>], u'Westerman; Liebman; Menalled; Heggenstaller', 3L, None, u'c(|Seeds 0-5 cm depth|Seeds 5-10 cm depth|Seeds 10-15 cm depth|Seeds 15-20 cm depth|Plants|)', False, u'Magnoliophyta', u'http://media.eol.org/content/2012/02/03/03/35144_orig.jpg', None, u'c(|prop|prop|prop|prop|active|)', None, None, u'c(|1|2|3|4|5|)', None, None, <Publication 7L>, None, None, False, None, None, u'Seed size', u'Weed Sci', None, None, 1L, True, 5L, None, u'Plantae', None, None, None, [<Trait 6L>], None, None, None, datetime.datetime(2013, 10, 24, 0, 0), 1L, False, None, False, None, None, False, <Population 17L>, 5L, 3L, 2L, 2005L, None, u'Abutilon_theophrasti', u'10.3719/weed.50.60', 2L, None, None, u'Boone', 4L, 17L, u'[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, None, [43], None, None, u'(18 x 85 m)', u'Malvales', None, 3152614L, None, u'[0.5100003 0.1237716 0.002380224 0 0;0 0.5510612 0 0 0;0 0 0.98408485 0 0;0 0 0 1 0;0 0 0 0 0]', 5L, None, None, None, u'[0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0;0 0 0 0 0]', None, 2005, 1.0, None, 43L, 2001L, 6L, u'Abutilon_theophrasti', None, False, u'[0.5100003 0.1237716 0.002380224 0 0;0 0.5510612 0 0 0;0 0 0.98408485 0 0;0 0 0 1 0;0 0 0 0 0]', 1L, <Species 6L>, 1.0, None, None, 2001L, None, 2005L, None, None, 43L, <sqlalchemy.orm.state.InstanceState object at 0x05F3B6F0>, u'http://media.eol.org/content/2012/02/03/03/92589_orig.jpg', None, False, u'Divided', None, 2L, None, 2L, u'Velvetleaf', u'France', None, None, None, None, None, False, 7L, u'USA', u'#2CF208', u'Magnoliopsida', None, True, 6L, 8L, u'Abutilon', None, 2L
None, False, None, u'Leguminosae', [<Taxonomy 7L>], u'Rosenberg; Boland; Tiver; Watson', 1L, 28L, u'c(|0-20 cm|20-35 cm|35-60 cm|60-75 cm|75-90 cm|90-105 cm|105-115 cm|115-135 cm|135-160 cm|>160 cm|)', False, u'Magnoliophyta', u'http://media.eol.org/content/2012/02/03/03/47363_orig.jpg', None, u'c(|active|active|active|active|active|active|active|active|active|active|)', None, 121L, u'c(|1|2|3|4|5|6|7|8|9|10|)', 40L, None, <Publication 8L>, 430.0, None, False, None, None, u'Canopy area', u'Internet', -28.6667, u'S', 1L, True, 10L, None, u'Plantae', None, None, u'E', [<Trait 7L>], u'Wait for answer', None, None, datetime.datetime(2012, 7, 12, 0, 0), 1L, False, None, False, 0L, None, True, <Population 18L>, 5L, 2L, 2L, 1990L, None, u'Acacia_aneura', None, 9L, 121.5, None, u'Yerilla Station', 7L, 18L, u'[0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0]', None, None, [44], None, 7L, None, u'Fabales', None, None, None, u'[0.79 0.03 0.017 0 0 0 0 0 0 0;0.04 0.58 0.038 0 0 0 0 0 0 0;0 0.01 0.78 0.22 0 0 0 0 0 0;0 0 0.07 0.59 0.34 0 0 0 0 0;0 0 0 0.03 0.61 0.36 0 0 0 0;0 0 0 0 0 0.5 0.4 0 0 0;0 0 0 0 0 0.13 0.43 0.33 0 0;0 0 0 0 0 0 0.08 0.62 0.31 0;0 0 0 0 0 0 0 0.05 0.68 0.26;0 0 0 0 0 0 0 0 0 0.72]', 5L, None, None, None, u'[0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0]', None, None, 1.0, None, 44L, 1986L, 7L, u'Acacia_aneura', None, False, u'[0.79 0.03 0.017 0 0 0 0 0 0 0;0.04 0.58 0.038 0 0 0 0 0 0 0;0 0.01 0.78 0.22 0 0 0 0 0 0;0 0 0.07 0.59 0.34 0 0 0 0 0;0 0 0 0.03 0.61 0.36 0 0 0 0;0 0 0 0 0 0.5 0.4 0 0 0;0 0 0 0 0 0.13 0.43 0.33 0 0;0 0 0 0 0 0 0.08 0.62 0.31 0;0 0 0 0 0 0 0 0.05 0.68 0.26;0 0 0 0 0 0 0 0 0 0.72]', 1L, <Species 7L>, 0.85199, None, 1L, 1986L, None, 1990L, None, 30L, 44L, <sqlalchemy.orm.state.InstanceState object at 0x05F3B0F0>, u'http://media.eol.org/content/2009/04/20/21/53352_orig.jpg', None, False, u'Divided', 19892219L, 3L, None, 1L, u'Mulga', u'Stefan', None, None, None, None, None, False, 8L, u'AUS', u'#E0B897', u'Magnoliopsida', 0L, True, 1L, 13L, u'Acacia', None, 8L
